is_same,distance,approach
False,827.8060790559634,after-conv13-dist2
False,696.1416472188149,after-conv13-dist2
False,817.945765295613,after-conv13-dist2
False,755.0368606724059,after-conv13-dist2
False,893.0153765588648,after-conv13-dist2
False,835.9927212913567,after-conv13-dist2
False,795.4195866896514,after-conv13-dist2
False,830.8602682032702,after-conv13-dist2
True,540.3572170680709,after-conv13-dist2
False,771.0430436917572,after-conv13-dist2
False,905.8248288646892,after-conv13-dist2
False,670.2455216234638,after-conv13-dist2
False,879.6236538352885,after-conv13-dist2
False,780.8191531412083,after-conv13-dist2
False,845.761234193443,after-conv13-dist2
False,930.6896586229101,after-conv13-dist2
False,964.3498691945498,after-conv13-dist2
False,694.7156744708083,after-conv13-dist2
False,856.6298684694661,after-conv13-dist2
False,753.2665322954367,after-conv13-dist2
False,784.1394362542269,after-conv13-dist2
False,967.662954389329,after-conv13-dist2
False,800.889053781602,after-conv13-dist2
False,867.5421519929703,after-conv13-dist2
False,699.5072902105362,after-conv13-dist2
False,776.2393321497949,after-conv13-dist2
False,822.5839506761395,after-conv13-dist2
False,596.9516295251383,after-conv13-dist2
False,898.4283617125473,after-conv13-dist2
False,661.093586940958,after-conv13-dist2
False,941.0852060454372,after-conv13-dist2
False,760.5040550519478,after-conv13-dist2
False,851.797607776936,after-conv13-dist2
False,915.1013918840322,after-conv13-dist2
False,898.0435385087438,after-conv13-dist2
False,838.07280885487,after-conv13-dist2
False,938.4239528857051,after-conv13-dist2
False,855.7557376606464,after-conv13-dist2
False,838.6695932800917,after-conv13-dist2
False,662.004461986278,after-conv13-dist2
False,825.0166610491161,after-conv13-dist2
False,827.7031283244113,after-conv13-dist2
False,895.7192371664121,after-conv13-dist2
False,936.3370888686854,after-conv13-dist2
False,688.4254654563564,after-conv13-dist2
False,809.5815144436782,after-conv13-dist2
False,823.9989160962906,after-conv13-dist2
False,884.5723246687364,after-conv13-dist2
False,674.7863643699632,after-conv13-dist2
False,813.8920059708194,after-conv13-dist2
False,853.2622813869958,after-conv13-dist2
False,627.331127241172,after-conv13-dist2
False,599.0112927861793,after-conv13-dist2
False,842.627421956966,after-conv13-dist2
False,869.7018718686403,after-conv13-dist2
False,937.00063459379,after-conv13-dist2
False,868.3804774640857,after-conv13-dist2
False,808.7204954921117,after-conv13-dist2
False,739.7305779790946,after-conv13-dist2
False,827.4932459680999,after-conv13-dist2
False,562.8825836553133,after-conv13-dist2
False,864.1282348483933,after-conv13-dist2
False,1077.7810913984408,after-conv13-dist2
True,312.7710699589517,after-conv13-dist2
False,966.7085554549201,after-conv13-dist2
False,915.8955285657576,after-conv13-dist2
False,813.1652287722186,after-conv13-dist2
False,784.426593679548,after-conv13-dist2
False,848.1790224805187,after-conv13-dist2
False,872.5839637053934,after-conv13-dist2
False,663.6729295320181,after-conv13-dist2
False,737.5719794227507,after-conv13-dist2
False,720.7457169352444,after-conv13-dist2
False,805.1859377592209,after-conv13-dist2
False,902.3838212993257,after-conv13-dist2
False,823.2023158485612,after-conv13-dist2
False,827.534911357245,after-conv13-dist2
False,912.0935534461516,after-conv13-dist2
False,683.9067019640979,after-conv13-dist2
False,860.5618221491821,after-conv13-dist2
False,747.5162847553561,after-conv13-dist2
False,872.2389117759008,after-conv13-dist2
False,807.9634867409757,after-conv13-dist2
False,552.3733782402398,after-conv13-dist2
False,913.0224859713703,after-conv13-dist2
False,728.5422667614274,after-conv13-dist2
False,811.8473656427939,after-conv13-dist2
False,837.8699699501805,after-conv13-dist2
False,890.2638236809679,after-conv13-dist2
False,733.435387034504,after-conv13-dist2
False,659.8593513386054,after-conv13-dist2
False,909.4501546085853,after-conv13-dist2
False,724.609470900271,after-conv13-dist2
False,942.7433529685707,after-conv13-dist2
False,929.0098255654115,after-conv13-dist2
False,935.0614618053721,after-conv13-dist2
False,991.6288858154317,after-conv13-dist2
False,647.9060335031976,after-conv13-dist2
False,608.3851636397521,after-conv13-dist2
False,893.2395539817978,after-conv13-dist2
False,599.7909043106606,after-conv13-dist2
False,721.0573650902448,after-conv13-dist2
False,952.7738324710108,after-conv13-dist2
False,737.736261169977,after-conv13-dist2
False,955.6502279775282,after-conv13-dist2
False,762.7512946021532,after-conv13-dist2
False,695.9984910109824,after-conv13-dist2
False,984.0179142272735,after-conv13-dist2
False,804.0113103091672,after-conv13-dist2
False,778.5162021301728,after-conv13-dist2
False,1022.9195440192082,after-conv13-dist2
False,930.6018453003351,after-conv13-dist2
False,799.8189562231153,after-conv13-dist2
False,1042.6553191128994,after-conv13-dist2
False,1004.8568759306226,after-conv13-dist2
False,854.9942820062882,after-conv13-dist2
False,603.7191843305247,after-conv13-dist2
False,764.5445004078662,after-conv13-dist2
False,791.3402687379751,after-conv13-dist2
False,1015.9894164789573,after-conv13-dist2
False,769.2596167546131,after-conv13-dist2
False,872.1819966652923,after-conv13-dist2
False,623.7938925037365,after-conv13-dist2
False,917.5178871480737,after-conv13-dist2
False,822.8301657650422,after-conv13-dist2
False,797.663358842899,after-conv13-dist2
False,936.4376492771728,after-conv13-dist2
False,847.8336252579936,after-conv13-dist2
False,737.5658247468245,after-conv13-dist2
False,1110.0587113329061,after-conv13-dist2
False,830.8082003352182,after-conv13-dist2
False,775.9621378432983,after-conv13-dist2
False,720.7920026304181,after-conv13-dist2
False,870.5117343255571,after-conv13-dist2
False,733.0494288957323,after-conv13-dist2
False,905.4153265691813,after-conv13-dist2
False,798.8266774155035,after-conv13-dist2
False,1059.8296908690602,after-conv13-dist2
False,730.181286610049,after-conv13-dist2
False,779.4789181828464,after-conv13-dist2
False,599.2034378660351,after-conv13-dist2
False,844.8284986096696,after-conv13-dist2
False,1008.5603199855266,after-conv13-dist2
False,806.0358922147308,after-conv13-dist2
False,741.542104145647,after-conv13-dist2
False,718.9295675628001,after-conv13-dist2
False,875.8934265574385,after-conv13-dist2
False,774.1110300206877,after-conv13-dist2
False,685.5239797691203,after-conv13-dist2
False,806.5885147397906,after-conv13-dist2
False,610.6133853207875,after-conv13-dist2
False,693.333677917167,after-conv13-dist2
False,683.0390766184469,after-conv13-dist2
False,673.8209828521311,after-conv13-dist2
False,673.7798789228063,after-conv13-dist2
False,961.8871562981303,after-conv13-dist2
False,813.8282776065016,after-conv13-dist2
False,874.7041958480651,after-conv13-dist2
False,767.7053497343194,after-conv13-dist2
False,934.9728657567457,after-conv13-dist2
False,764.8693412142767,after-conv13-dist2
False,914.1188231170663,after-conv13-dist2
False,828.6390048098298,after-conv13-dist2
False,842.3681688991607,after-conv13-dist2
False,894.2164182679942,after-conv13-dist2
False,960.7374433139169,after-conv13-dist2
False,715.2609679518714,after-conv13-dist2
False,889.6006082572645,after-conv13-dist2
False,788.7104929072068,after-conv13-dist2
False,830.5567120702736,after-conv13-dist2
False,932.6868436344787,after-conv13-dist2
False,754.0267581580579,after-conv13-dist2
False,822.6348445267176,after-conv13-dist2
False,803.052546720892,after-conv13-dist2
False,657.1666692650094,after-conv13-dist2
False,782.888665052991,after-conv13-dist2
False,818.5081073516558,after-conv13-dist2
False,814.7398338013705,after-conv13-dist2
False,952.5391235290606,after-conv13-dist2
False,826.1183012440374,after-conv13-dist2
False,792.7645409132799,after-conv13-dist2
False,639.5905731165373,after-conv13-dist2
False,815.2186394969365,after-conv13-dist2
False,713.2577526478952,after-conv13-dist2
False,810.5656001319499,after-conv13-dist2
False,833.8596944494271,after-conv13-dist2
False,947.9044581684242,after-conv13-dist2
False,932.4888600077657,after-conv13-dist2
False,856.3062231226249,after-conv13-dist2
False,880.4270487088702,after-conv13-dist2
False,944.0437451880106,after-conv13-dist2
False,1031.5967696997945,after-conv13-dist2
False,825.1532600569568,after-conv13-dist2
False,809.3563145047395,after-conv13-dist2
False,696.792363830293,after-conv13-dist2
False,748.5870932065403,after-conv13-dist2
False,714.2839137779372,after-conv13-dist2
False,805.7464056709532,after-conv13-dist2
False,825.4221043316165,after-conv13-dist2
False,804.1849838240859,after-conv13-dist2
False,1019.7577574765713,after-conv13-dist2
False,728.1665926392868,after-conv13-dist2
False,906.7799575046108,after-conv13-dist2
False,546.8456057862719,after-conv13-dist2
False,762.4027768696185,after-conv13-dist2
False,797.0486615087211,after-conv13-dist2
False,535.1377887482246,after-conv13-dist2
False,958.0560963333594,after-conv13-dist2
False,1047.8769674046043,after-conv13-dist2
False,863.168097763851,after-conv13-dist2
False,804.4667018650779,after-conv13-dist2
False,838.4573943164372,after-conv13-dist2
False,814.1482573781564,after-conv13-dist2
False,700.083576744348,after-conv13-dist2
False,695.9177837525721,after-conv13-dist2
False,945.5261431568308,after-conv13-dist2
False,778.797467180944,after-conv13-dist2
False,872.3436685142253,after-conv13-dist2
False,776.4514036717749,after-conv13-dist2
False,851.3325581921049,after-conv13-dist2
False,941.7267834311748,after-conv13-dist2
False,586.040863521293,after-conv13-dist2
False,994.6908371229885,after-conv13-dist2
False,822.5992940834075,after-conv13-dist2
False,872.7221640813477,after-conv13-dist2
False,717.733654634966,after-conv13-dist2
False,889.8624558953126,after-conv13-dist2
False,744.0052240325374,after-conv13-dist2
False,790.0026765534546,after-conv13-dist2
False,825.140731557969,after-conv13-dist2
False,855.5750681452358,after-conv13-dist2
False,765.3697629079261,after-conv13-dist2
False,932.6774755765942,after-conv13-dist2
False,774.9504406671566,after-conv13-dist2
False,954.7857643547339,after-conv13-dist2
False,845.9706756434831,after-conv13-dist2
False,810.8303663031281,after-conv13-dist2
True,693.1036529922341,after-conv13-dist2
False,738.2150178520333,after-conv13-dist2
False,997.7874513541074,after-conv13-dist2
False,690.5504360341432,after-conv13-dist2
False,835.5973903217241,after-conv13-dist2
False,877.5845091214145,after-conv13-dist2
False,964.6351314899254,after-conv13-dist2
False,744.0876638086952,after-conv13-dist2
False,825.0561833171804,after-conv13-dist2
False,722.2747745905355,after-conv13-dist2
False,910.0497707528893,after-conv13-dist2
False,865.6404706732178,after-conv13-dist2
False,1062.9113861066153,after-conv13-dist2
False,724.1172665382866,after-conv13-dist2
False,900.3026434037931,after-conv13-dist2
False,725.9018890500888,after-conv13-dist2
False,780.4479290833054,after-conv13-dist2
False,714.1565147952458,after-conv13-dist2
False,805.0713948849349,after-conv13-dist2
False,797.8592035841554,after-conv13-dist2
False,834.7153792083385,after-conv13-dist2
False,909.4930228627055,after-conv13-dist2
False,899.7070728258354,after-conv13-dist2
False,1130.5845928961664,after-conv13-dist2
False,883.733607922958,after-conv13-dist2
False,1065.9574700637854,after-conv13-dist2
False,1062.2921600731047,after-conv13-dist2
False,781.1299099379858,after-conv13-dist2
False,883.8779791341851,after-conv13-dist2
False,850.0440162925845,after-conv13-dist2
False,776.3260375912544,after-conv13-dist2
False,767.8908416472259,after-conv13-dist2
False,787.3148876363618,after-conv13-dist2
False,776.0655160039365,after-conv13-dist2
False,885.7015055190313,after-conv13-dist2
False,772.2942332035308,after-conv13-dist2
False,864.984309668293,after-conv13-dist2
False,832.0542656899805,after-conv13-dist2
False,895.6113357117853,after-conv13-dist2
False,923.0695745193598,after-conv13-dist2
False,651.8891038926247,after-conv13-dist2
False,913.8298551391588,after-conv13-dist2
False,1023.5605692968096,after-conv13-dist2
False,763.9154721865627,after-conv13-dist2
False,712.5437599415172,after-conv13-dist2
False,807.0578652778293,after-conv13-dist2
False,907.4018401348269,after-conv13-dist2
False,951.3090436920875,after-conv13-dist2
False,881.3350486465154,after-conv13-dist2
False,1059.8886708248194,after-conv13-dist2
False,1087.4877868508183,after-conv13-dist2
False,749.0105170582924,after-conv13-dist2
False,917.8204060315405,after-conv13-dist2
False,617.9977813944543,after-conv13-dist2
False,806.8693404614893,after-conv13-dist2
False,903.9406361435683,after-conv13-dist2
False,1130.3532777425587,after-conv13-dist2
False,886.064734219089,after-conv13-dist2
False,924.2151671704944,after-conv13-dist2
False,698.2727994764817,after-conv13-dist2
False,849.1078655344809,after-conv13-dist2
False,877.6224353835937,after-conv13-dist2
False,891.6487672206079,after-conv13-dist2
False,749.8436362797667,after-conv13-dist2
False,887.4423047419393,after-conv13-dist2
False,835.9642121293562,after-conv13-dist2
False,736.2659290848799,after-conv13-dist2
False,770.9538874873938,after-conv13-dist2
False,691.3237291490099,after-conv13-dist2
False,825.0212628226275,after-conv13-dist2
False,887.871703745222,after-conv13-dist2
False,784.9870516696693,after-conv13-dist2
False,772.9691569166383,after-conv13-dist2
False,821.1782242274181,after-conv13-dist2
False,865.1977972309177,after-conv13-dist2
False,807.0186247801698,after-conv13-dist2
False,922.3250218680707,after-conv13-dist2
False,856.4164806014483,after-conv13-dist2
False,950.8319825390054,after-conv13-dist2
False,650.1828135449064,after-conv13-dist2
False,946.3244746920337,after-conv13-dist2
False,595.5791112537511,after-conv13-dist2
False,773.1015860040762,after-conv13-dist2
False,685.3850905794793,after-conv13-dist2
False,763.1648268624865,after-conv13-dist2
False,927.2536815210534,after-conv13-dist2
False,1070.932331559988,after-conv13-dist2
False,519.6137679748769,after-conv13-dist2
False,1046.865333618133,after-conv13-dist2
False,663.8790871267012,after-conv13-dist2
False,707.1239555668967,after-conv13-dist2
False,942.7824773834213,after-conv13-dist2
False,822.183814906767,after-conv13-dist2
False,892.2862873374501,after-conv13-dist2
False,691.6691526766566,after-conv13-dist2
False,805.9529787358024,after-conv13-dist2
False,881.6985616449854,after-conv13-dist2
False,653.638989219757,after-conv13-dist2
False,898.6447368369772,after-conv13-dist2
False,549.1090644784503,after-conv13-dist2
False,931.9552135275583,after-conv13-dist2
False,671.9791238599774,after-conv13-dist2
False,946.8619510883335,after-conv13-dist2
False,1067.0781318692993,after-conv13-dist2
False,972.5614363273834,after-conv13-dist2
False,893.4337827717717,after-conv13-dist2
False,902.2717392821161,after-conv13-dist2
False,761.8498649761976,after-conv13-dist2
False,786.7027098622905,after-conv13-dist2
False,777.048780530489,after-conv13-dist2
False,880.694752314953,after-conv13-dist2
False,814.3766833343055,after-conv13-dist2
False,817.3554644671561,after-conv13-dist2
False,907.8840841649878,after-conv13-dist2
False,880.4976454002247,after-conv13-dist2
False,683.2224123153562,after-conv13-dist2
False,853.0765674599257,after-conv13-dist2
False,907.0888616399357,after-conv13-dist2
False,815.7346595243739,after-conv13-dist2
False,885.4512367392725,after-conv13-dist2
False,850.9994323771189,after-conv13-dist2
False,619.685953827497,after-conv13-dist2
False,657.7845583528994,after-conv13-dist2
False,787.96310289857,after-conv13-dist2
False,853.0214528674871,after-conv13-dist2
False,840.0802562753777,after-conv13-dist2
False,889.0840195999722,after-conv13-dist2
False,791.0118682684216,after-conv13-dist2
False,728.5810197094756,after-conv13-dist2
False,785.8869575440576,after-conv13-dist2
False,679.1584810538205,after-conv13-dist2
False,889.2397917380605,after-conv13-dist2
False,1116.4002392654895,after-conv13-dist2
False,872.7034931878986,after-conv13-dist2
False,950.0383012782411,after-conv13-dist2
False,996.4577192605971,after-conv13-dist2
False,792.383209831481,after-conv13-dist2
False,753.0667559196905,after-conv13-dist2
False,856.138828162143,after-conv13-dist2
False,770.2941199489223,after-conv13-dist2
False,645.1152710530457,after-conv13-dist2
False,794.4263774108576,after-conv13-dist2
False,892.0649246067879,after-conv13-dist2
False,707.0936406036157,after-conv13-dist2
False,935.9433314583613,after-conv13-dist2
False,838.1999656813159,after-conv13-dist2
False,816.0583954321787,after-conv13-dist2
False,740.409185821878,after-conv13-dist2
False,935.7867793536155,after-conv13-dist2
False,933.4104599031193,after-conv13-dist2
False,909.1676994392849,after-conv13-dist2
False,824.9653980407809,after-conv13-dist2
False,783.5610170057838,after-conv13-dist2
False,589.5052212127932,after-conv13-dist2
False,963.7818021806469,after-conv13-dist2
False,749.718710795848,after-conv13-dist2
False,791.9046871524896,after-conv13-dist2
False,657.718742597052,after-conv13-dist2
False,843.9435560444034,after-conv13-dist2
False,741.6827099211027,after-conv13-dist2
False,893.9641284086765,after-conv13-dist2
False,945.4165493584111,after-conv13-dist2
False,916.8426810678634,after-conv13-dist2
False,920.8083227232408,after-conv13-dist2
False,990.3143444536039,after-conv13-dist2
False,775.3922141122277,after-conv13-dist2
False,963.9861180628268,after-conv13-dist2
False,881.4517393654695,after-conv13-dist2
False,911.448401017506,after-conv13-dist2
False,948.8294464261394,after-conv13-dist2
False,660.4729247836146,after-conv13-dist2
False,904.4200034116875,after-conv13-dist2
False,1122.3503885775328,after-conv13-dist2
False,1002.7180679942669,after-conv13-dist2
False,980.5667902150054,after-conv13-dist2
False,840.2517579926291,after-conv13-dist2
False,778.8016362303674,after-conv13-dist2
False,1042.6775568171527,after-conv13-dist2
False,971.8934756290663,after-conv13-dist2
False,768.6579436616472,after-conv13-dist2
False,901.5473505508256,after-conv13-dist2
False,1083.769270818543,after-conv13-dist2
False,884.0532875122128,after-conv13-dist2
False,920.4102868882171,after-conv13-dist2
False,1070.1613530252841,after-conv13-dist2
False,836.2244929784899,after-conv13-dist2
False,934.5867514953845,after-conv13-dist2
False,806.4360566545024,after-conv13-dist2
False,877.405819003113,after-conv13-dist2
False,1050.4484100435923,after-conv13-dist2
False,775.0935145657313,after-conv13-dist2
False,1016.7930015512418,after-conv13-dist2
False,665.0550926367455,after-conv13-dist2
False,944.2372382064767,after-conv13-dist2
False,935.9725114822157,after-conv13-dist2
False,834.468867002102,after-conv13-dist2
False,1010.3174753636644,after-conv13-dist2
False,945.9435494942468,after-conv13-dist2
False,1019.0034352366253,after-conv13-dist2
False,1127.6909310271033,after-conv13-dist2
False,919.9854532976888,after-conv13-dist2
False,849.7199733908044,after-conv13-dist2
False,772.7664838276531,after-conv13-dist2
False,966.9082140910508,after-conv13-dist2
False,880.3790398143751,after-conv13-dist2
False,822.4710718160189,after-conv13-dist2
False,882.0800460946872,after-conv13-dist2
False,997.9723850043268,after-conv13-dist2
False,903.9310179155113,after-conv13-dist2
False,843.4597721922419,after-conv13-dist2
False,841.0663592411167,after-conv13-dist2
False,895.6441803398918,after-conv13-dist2
False,992.9786461747838,after-conv13-dist2
False,822.1339918970874,after-conv13-dist2
False,801.7269988669675,after-conv13-dist2
False,887.5515917323585,after-conv13-dist2
False,873.319011931326,after-conv13-dist2
False,861.9874654547065,after-conv13-dist2
False,832.8535360382439,after-conv13-dist2
False,877.4289551484842,after-conv13-dist2
False,892.5447063832462,after-conv13-dist2
False,1010.4311061996318,after-conv13-dist2
False,916.0874852732278,after-conv13-dist2
False,923.8478591581942,after-conv13-dist2
False,916.6201510020112,after-conv13-dist2
False,939.537796566245,after-conv13-dist2
False,948.1138364835401,after-conv13-dist2
False,934.5477639631819,after-conv13-dist2
False,931.1108556175634,after-conv13-dist2
False,837.4549914441878,after-conv13-dist2
False,866.795771836351,after-conv13-dist2
False,865.3981238314809,after-conv13-dist2
False,984.1835691833232,after-conv13-dist2
False,913.6038691384967,after-conv13-dist2
False,914.3974507738883,after-conv13-dist2
True,834.818707283977,after-conv13-dist2
False,807.7908331253499,after-conv13-dist2
False,951.2506099902865,after-conv13-dist2
False,802.456014804585,after-conv13-dist2
False,901.8668695889319,after-conv13-dist2
False,1042.5396404452,after-conv13-dist2
False,907.7345793112598,after-conv13-dist2
False,863.0135032094435,after-conv13-dist2
False,1008.4530003355676,after-conv13-dist2
False,735.6593857673505,after-conv13-dist2
False,828.0509969074254,after-conv13-dist2
False,870.9933359897586,after-conv13-dist2
False,820.5392988686675,after-conv13-dist2
False,927.103831645336,after-conv13-dist2
False,879.6547497457841,after-conv13-dist2
False,883.147141697954,after-conv13-dist2
False,862.6176987703427,after-conv13-dist2
False,968.7285828077147,after-conv13-dist2
False,893.862816617725,after-conv13-dist2
False,819.540800349083,after-conv13-dist2
False,974.1766791537257,after-conv13-dist2
False,853.1298111554082,after-conv13-dist2
False,966.5096821073979,after-conv13-dist2
False,965.1450866192064,after-conv13-dist2
False,876.6427361260496,after-conv13-dist2
False,989.4253109575807,after-conv13-dist2
False,1093.9482307877984,after-conv13-dist2
False,903.4816183298478,after-conv13-dist2
False,933.3398199426886,after-conv13-dist2
False,894.7653583092143,after-conv13-dist2
False,1019.6254811818071,after-conv13-dist2
False,771.2334755645667,after-conv13-dist2
False,946.6261296118033,after-conv13-dist2
False,913.394216839464,after-conv13-dist2
False,890.3313867752975,after-conv13-dist2
False,1056.9098784831376,after-conv13-dist2
False,782.5374533892274,after-conv13-dist2
False,1036.5580047265717,after-conv13-dist2
False,967.5067215661196,after-conv13-dist2
False,743.2625623001877,after-conv13-dist2
False,1016.9957089554324,after-conv13-dist2
False,718.5918796564312,after-conv13-dist2
False,906.813840586342,after-conv13-dist2
False,1052.2836449411968,after-conv13-dist2
False,988.978823475675,after-conv13-dist2
False,905.1774695719142,after-conv13-dist2
False,865.8576411290105,after-conv13-dist2
False,975.0276347240363,after-conv13-dist2
False,937.9910972421378,after-conv13-dist2
False,945.3735040302947,after-conv13-dist2
False,990.6511034250777,after-conv13-dist2
False,983.6253185817986,after-conv13-dist2
False,921.0522201028184,after-conv13-dist2
False,812.7470986807234,after-conv13-dist2
False,1037.2038038802068,after-conv13-dist2
False,843.7214361675282,after-conv13-dist2
False,701.4769871512705,after-conv13-dist2
False,979.3954172224127,after-conv13-dist2
False,943.7399902703097,after-conv13-dist2
False,987.2924324736357,after-conv13-dist2
False,830.1945693442254,after-conv13-dist2
False,926.2776569145883,after-conv13-dist2
False,962.1111909307245,after-conv13-dist2
False,842.9391910128634,after-conv13-dist2
False,903.270133794623,after-conv13-dist2
False,823.4190595338097,after-conv13-dist2
False,862.1602717207078,after-conv13-dist2
False,1048.7867089295628,after-conv13-dist2
False,805.3337083599987,after-conv13-dist2
False,1066.7016953429604,after-conv13-dist2
False,917.4565073459282,after-conv13-dist2
False,856.4182618283671,after-conv13-dist2
False,955.7429940047124,after-conv13-dist2
False,895.8481743768207,after-conv13-dist2
False,958.6894891482742,after-conv13-dist2
False,1101.0407354323152,after-conv13-dist2
False,853.1997594396375,after-conv13-dist2
False,862.0870350618047,after-conv13-dist2
False,1041.572742379587,after-conv13-dist2
False,691.8498715866765,after-conv13-dist2
False,964.4192303152448,after-conv13-dist2
False,811.9281458838859,after-conv13-dist2
False,1059.335955247606,after-conv13-dist2
False,962.0078624856519,after-conv13-dist2
False,1012.047384123682,after-conv13-dist2
False,826.7980145249334,after-conv13-dist2
False,985.5962701933391,after-conv13-dist2
False,1015.4461284062411,after-conv13-dist2
False,769.8996670277741,after-conv13-dist2
False,825.846349346302,after-conv13-dist2
False,1020.065288161412,after-conv13-dist2
False,988.9035910687749,after-conv13-dist2
False,1023.3748207676942,after-conv13-dist2
False,891.588492800139,after-conv13-dist2
True,880.9450163663695,after-conv13-dist2
False,1081.3247599171007,after-conv13-dist2
False,848.6695486751247,after-conv13-dist2
False,1002.1868814974075,after-conv13-dist2
False,1068.1830568116475,after-conv13-dist2
False,806.4400970524156,after-conv13-dist2
False,880.4575106518487,after-conv13-dist2
False,939.3557696383444,after-conv13-dist2
False,781.8848177391014,after-conv13-dist2
False,868.2074539538846,after-conv13-dist2
False,973.1851472858649,after-conv13-dist2
False,940.1907238982194,after-conv13-dist2
False,1043.4370890047949,after-conv13-dist2
False,1009.8342735234378,after-conv13-dist2
False,930.4765490062363,after-conv13-dist2
False,804.9502913749801,after-conv13-dist2
False,890.2995247926095,after-conv13-dist2
False,992.3220090327463,after-conv13-dist2
False,903.288100053345,after-conv13-dist2
False,869.5143258431974,after-conv13-dist2
False,866.3448069417949,after-conv13-dist2
False,906.8220677616961,after-conv13-dist2
False,870.9449487236479,after-conv13-dist2
False,878.7584135185797,after-conv13-dist2
False,969.0422395603568,after-conv13-dist2
False,1085.700059510852,after-conv13-dist2
False,921.5198402136457,after-conv13-dist2
False,1076.9669143604565,after-conv13-dist2
False,1089.2654703941648,after-conv13-dist2
False,889.901813220586,after-conv13-dist2
False,897.395692066222,after-conv13-dist2
False,700.869643478467,after-conv13-dist2
False,896.4098422644129,after-conv13-dist2
False,886.2766036825315,after-conv13-dist2
False,1025.4975736699798,after-conv13-dist2
False,1007.1269741261864,after-conv13-dist2
False,848.6007638532599,after-conv13-dist2
False,917.9692655329732,after-conv13-dist2
False,987.1806785337102,after-conv13-dist2
False,1030.7667277177195,after-conv13-dist2
False,931.5089575021377,after-conv13-dist2
False,922.6972743357301,after-conv13-dist2
False,1015.0069550080732,after-conv13-dist2
False,845.0802042777823,after-conv13-dist2
False,825.532624795486,after-conv13-dist2
False,826.1054520305595,after-conv13-dist2
False,950.0589204463776,after-conv13-dist2
False,972.104427258153,after-conv13-dist2
False,936.1592463936784,after-conv13-dist2
False,875.1998172471021,after-conv13-dist2
False,960.4639938888631,after-conv13-dist2
False,845.4789094217397,after-conv13-dist2
False,938.9008343618757,after-conv13-dist2
False,851.2759783638828,after-conv13-dist2
False,893.2487831524187,after-conv13-dist2
False,857.0776422732282,after-conv13-dist2
False,894.064469203344,after-conv13-dist2
False,904.9844597609247,after-conv13-dist2
False,881.9096589445467,after-conv13-dist2
False,792.9163984338355,after-conv13-dist2
False,894.5008680434892,after-conv13-dist2
False,854.3403562310532,after-conv13-dist2
False,1001.2396384537096,after-conv13-dist2
False,1004.5931742140333,after-conv13-dist2
False,869.2342217363743,after-conv13-dist2
False,893.7654992844798,after-conv13-dist2
False,1064.732428590295,after-conv13-dist2
False,839.3420450447244,after-conv13-dist2
False,897.1544199500796,after-conv13-dist2
False,1073.1161944866715,after-conv13-dist2
False,851.8979878007677,after-conv13-dist2
False,918.5050180270043,after-conv13-dist2
False,886.7571341052537,after-conv13-dist2
False,802.2656274827078,after-conv13-dist2
False,992.9796665446453,after-conv13-dist2
False,728.724329477654,after-conv13-dist2
False,936.8697799708807,after-conv13-dist2
False,755.8402988532473,after-conv13-dist2
False,971.8775695979186,after-conv13-dist2
False,879.5797598783956,after-conv13-dist2
False,802.2889332893142,after-conv13-dist2
False,1110.3665025710065,after-conv13-dist2
False,1033.0167542507872,after-conv13-dist2
False,946.6279483183405,after-conv13-dist2
False,1010.8366613870272,after-conv13-dist2
False,931.7566559348118,after-conv13-dist2
False,840.5663384876348,after-conv13-dist2
False,828.5442005561431,after-conv13-dist2
False,1109.4775753872404,after-conv13-dist2
False,884.4605975396378,after-conv13-dist2
False,928.3219817524648,after-conv13-dist2
False,1003.4305673493575,after-conv13-dist2
False,874.995173319302,after-conv13-dist2
False,845.0876969387979,after-conv13-dist2
False,1003.0717559787556,after-conv13-dist2
False,994.3748150169383,after-conv13-dist2
False,842.7200412634298,after-conv13-dist2
False,841.0006498419234,after-conv13-dist2
False,983.4561820963334,after-conv13-dist2
False,713.076850076593,after-conv13-dist2
False,768.8562549352812,after-conv13-dist2
False,843.2742659140421,after-conv13-dist2
False,938.2788813489676,after-conv13-dist2
False,1084.3742977543616,after-conv13-dist2
False,1029.0941985229501,after-conv13-dist2
False,889.1134734969911,after-conv13-dist2
False,894.3085318740523,after-conv13-dist2
False,858.1978272272279,after-conv13-dist2
False,726.6246127905758,after-conv13-dist2
False,937.3650816507757,after-conv13-dist2
False,1114.7849495817154,after-conv13-dist2
False,820.3327385669594,after-conv13-dist2
False,999.8188987844867,after-conv13-dist2
False,971.080173700802,after-conv13-dist2
False,934.612481759593,after-conv13-dist2
False,843.8987908664153,after-conv13-dist2
False,818.5674076892061,after-conv13-dist2
False,951.3658628777835,after-conv13-dist2
False,808.3539406994245,after-conv13-dist2
False,860.7131973327787,after-conv13-dist2
False,958.5651965234683,after-conv13-dist2
False,899.2685255071353,after-conv13-dist2
False,846.4854232392303,after-conv13-dist2
False,911.1333318683502,after-conv13-dist2
False,941.789510291648,after-conv13-dist2
False,988.8933456803882,after-conv13-dist2
False,999.9653989220818,after-conv13-dist2
False,952.8051607387374,after-conv13-dist2
False,941.4979670764344,after-conv13-dist2
False,928.6474572283504,after-conv13-dist2
False,916.942069016325,after-conv13-dist2
False,648.4459954168566,after-conv13-dist2
False,1040.9053940115737,after-conv13-dist2
